"ID_tramite","ID_tipo_tramite","tramite_fecha","ID_registro","ID_provincia","ID_origen","automotor_anio_modelo","ID_tipo_automotor","ID_marca","ID_modelo","ID_automotor_uso","ID_tipo_persona","ID_localidad_titular","ID_provincia_titular","ID_genero","titular_anio_nacimiento","ID_titular_pais","titular_porcentaje_titularidad"
"57545","2","2/9/2023","646","13","2","2023","15","47","965","1","1","2743","13","2","1953","2","100"
"57546","2","2/7/2023","650","13","2","2023","15","153","257","1","1","3259","13","2","1955","2","100"
"57547","2","2/7/2023","646","13","2","2023","15","122","244","1","1","2743","13","2","1979","2","100"
"57548","2","2/27/2023","647","13","2","2023","15","47","967","1","1","1132","13","1","1978","2","100"
"57549","2","2/1/2023","646","13","2","2023","15","47","833","1","2","2743","13","0","2015","0","100"
"57550","2","2/28/2023","645","13","2","2023","15","47","968","1","1","1448","13","2","1979","2","100"
"57551","2","2/23/2023","645","13","2","2023","15","153","263","1","1","757","13","2","1977","2","100"
"57552","2","2/22/2023","645","13","2","2023","15","47","833","1","2","2718","13","0","1992","0","100"
"57553","2","2/15/2023","645","13","2","2023","15","152","677","1","2","1448","13","0","1992","0","100"
"57554","2","2/15/2023","645","13","2","2023","15","47","961","1","1","800","13","2","1965","2","100"
"57555","2","2/15/2023","645","13","2","2023","15","152","675","1","1","2718","13","2","1960","2","100"
"57556","2","2/14/2023","645","13","2","2022","15","152","672","1","1","3303","13","2","1978","2","100"
"57557","2","2/13/2023","645","13","2","2023","15","152","688","1","1","72","13","2","1965","2","100"
"57558","2","2/8/2023","646","13","2","2023","15","152","670","1","2","2743","13","0","1991","0","100"
"57559","2","2/16/2023","648","13","2","2023","15","47","959","1","1","2036","13","2","1959","2","100"
"57560","2","2/2/2023","650","13","2","2023","15","153","257","1","1","2587","13","2","1981","2","100"
"57561","2","2/23/2023","649","13","2","2023","15","47","959","1","2","2036","13","0","2002","0","100"
"57562","2","2/17/2023","649","13","2","2023","15","152","682","1","2","2188","13","0","2001","0","100"
"57563","2","2/15/2023","649","13","2","2023","15","152","688","1","2","1382","13","0","2015","0","100"
"57564","2","2/14/2023","649","13","2","2023","15","152","682","1","2","2036","13","0","2019","0","100"
"57565","2","2/14/2023","649","13","2","2023","15","108","601","1","1","2036","13","2","1971","2","100"
"57566","2","2/9/2023","649","13","2","2023","15","152","687","1","1","2036","13","2","1965","6","100"
"57567","2","2/8/2023","649","13","2","2023","15","152","682","1","1","1382","13","2","1980","2","100"
"57568","2","2/7/2023","649","13","2","2023","15","153","249","1","1","2036","13","1","1959","2","100"
"57569","2","2/17/2023","647","13","2","2023","15","152","682","1","1","1132","13","1","1978","2","100"
"57570","2","2/24/2023","648","13","2","2023","15","47","961","1","2","1383","13","0","1994","0","100"
"57571","2","2/24/2023","647","13","2","2023","15","47","967","1","1","1132","13","1","1978","2","100"
"57572","2","2/8/2023","648","13","2","2023","15","47","965","1","1","2036","13","2","1968","2","100"
"57573","2","2/28/2023","647","13","2","2023","15","122","236","1","1","1197","13","2","1956","2","100"
"57574","2","2/28/2023","647","13","2","2023","15","152","685","1","1","1132","13","2","1977","2","100"
"57575","2","2/28/2023","647","13","2","2023","15","122","236","1","1","3303","13","2","1981","2","100"
"57576","2","2/28/2023","647","13","2","2023","15","47","963","1","1","1939","13","2","1968","2","50"
"57577","2","2/27/2023","647","13","2","2023","15","47","963","1","2","1105","13","0","2022","0","100"
"57578","2","2/27/2023","647","13","2","2023","15","108","601","1","1","1670","13","1","1987","2","100"
"57579","2","2/27/2023","647","13","2","2023","15","47","967","1","1","1132","13","1","1978","2","100"
"57580","2","2/16/2023","657","14","2","2023","15","108","608","1","1","1616","14","2","1960","2","100"
"57581","2","2/3/2023","649","13","2","2022","15","152","682","1","2","2035","13","0","1999","0","100"
"57582","2","2/28/2023","666","14","2","2023","15","122","244","1","2","1345","14","0","1992","0","100"
"57583","2","2/9/2023","668","15","2","2023","15","152","682","1","2","2199","15","0","2003","0","100"
"57584","2","2/9/2023","668","15","2","2023","15","152","682","1","2","2199","15","0","2003","0","100"
"57585","2","2/9/2023","668","15","2","2023","15","152","672","1","2","2199","15","0","2003","0","100"
"57586","2","2/6/2023","668","15","2","2023","15","152","682","1","2","2199","15","0","2011","0","100"
"57587","2","2/28/2023","667","14","2","2023","15","47","834","1","1","1106","14","2","1971","2","100"
"57588","2","2/27/2023","667","14","2","2023","15","153","257","1","2","173","14","0","2019","0","100"
"57589","2","2/6/2023","667","14","2","2023","15","152","670","1","1","173","14","1","1962","2","100"
"57590","2","2/6/2023","667","14","2","2023","15","122","240","1","1","692","14","2","1968","2","100"
"57591","2","2/8/2023","656","14","2","2023","15","152","666","1","2","2395","14","0","1979","0","100"
"57592","2","2/28/2023","666","14","2","2023","15","47","969","1","1","2395","14","1","1995","2","100"
"57593","2","2/14/2023","668","15","2","2023","15","152","688","1","2","2199","15","0","2022","0","100"
"57594","2","2/27/2023","666","14","2","2023","15","108","600","1","1","1345","14","2","1959","2","100"
"57595","2","2/16/2023","666","14","2","2023","15","153","263","1","1","1345","14","1","1988","2","100"
"57596","2","2/6/2023","666","14","2","2023","15","122","236","1","1","1268","14","2","1954","2","100"
"57597","2","2/28/2023","665","14","2","2023","15","152","677","1","1","2168","14","1","1978","2","100"
"57598","2","2/14/2023","665","14","2","2023","15","153","252","1","1","2168","14","2","1996","2","100"
"57599","2","2/13/2023","665","14","2","2022","15","152","682","1","2","2168","14","0","2022","0","100"
"57600","2","2/6/2023","669","15","2","2022","15","152","685","1","2","1666","15","0","2019","0","100"
"57601","2","2/3/2023","669","15","2","2023","15","152","682","1","2","1666","15","0","1998","0","100"
"57602","2","2/27/2023","664","14","2","2023","15","47","969","1","1","2395","14","2","1949","2","100"
"57603","2","2/28/2023","666","14","2","2023","15","152","671","1","2","1345","14","0","1998","0","100"
"57604","2","2/17/2023","668","15","2","2023","15","153","260","1","2","2199","15","0","1997","0","100"
"57605","2","2/28/2023","668","15","2","2023","15","153","257","1","2","2199","15","0","1997","0","100"
"57606","2","2/28/2023","668","15","2","2023","15","153","265","1","2","2199","15","0","2016","0","100"
"57607","2","2/28/2023","668","15","2","2023","15","47","967","1","2","2199","15","0","2016","0","100"
"57608","2","2/28/2023","668","15","2","2023","15","153","265","1","2","2199","15","0","2016","0","100"
"57609","2","2/28/2023","668","15","2","2023","15","153","265","1","2","2199","15","0","2016","0","100"
"57610","2","2/23/2023","668","15","2","2023","15","152","670","1","1","2199","15","2","1968","2","100"
"57611","2","2/22/2023","668","15","2","2023","15","153","257","1","1","2199","15","1","2000","2","100"
"57612","2","2/17/2023","668","15","2","2023","15","153","265","1","2","2199","15","0","1997","0","100"
"57613","2","2/17/2023","668","15","2","2023","15","153","260","1","2","2199","15","0","1997","0","100"
"57614","2","2/9/2023","668","15","2","2023","15","152","685","1","2","2199","15","0","1991","0","100"
"57615","2","2/17/2023","668","15","2","2023","15","152","673","1","1","2199","15","2","1973","2","100"
"57616","2","2/14/2023","668","15","2","2023","15","152","685","1","1","2199","15","1","1983","2","100"
"57617","2","2/17/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57618","2","2/17/2023","668","15","2","2023","15","153","265","1","2","2199","15","0","1997","0","100"
"57619","2","2/17/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57620","2","2/17/2023","668","15","2","2023","15","153","257","1","2","2199","15","0","1997","0","100"
"57621","2","2/16/2023","668","15","2","2023","15","47","959","1","2","2104","15","0","2018","0","100"
"57622","2","2/16/2023","668","15","2","2023","15","47","959","1","2","2104","15","0","2018","0","100"
"57623","2","2/16/2023","668","15","2","2023","15","47","959","1","2","2104","15","0","2018","0","100"
"57624","2","2/16/2023","668","15","2","2023","15","47","959","1","2","2104","15","0","2018","0","100"
"57625","2","2/16/2023","664","14","2","2022","15","152","685","1","1","2395","14","2","1978","2","100"
"57626","2","2/17/2023","668","15","2","2023","15","153","265","1","2","2199","15","0","2023","0","100"
"57627","2","2/1/2023","659","14","2","2023","15","47","967","1","2","2395","14","0","1968","0","100"
"57628","2","2/27/2023","664","14","2","2023","15","152","671","1","1","2395","14","2","1956","32","50"
"57629","2","2/22/2023","660","14","2","2023","15","47","834","1","1","2228","14","2","1979","2","50"
"57630","2","2/9/2023","660","14","2","2023","15","152","687","1","1","2228","14","1","1961","2","100"
"57631","2","2/6/2023","660","14","2","2023","15","153","251","1","1","2228","14","2","2001","2","100"
"57632","2","2/6/2023","660","14","2","2023","15","47","834","1","1","2228","14","2","1963","2","100"
"57633","2","2/28/2023","659","14","2","2023","15","108","604","1","1","2395","14","2","1978","2","100"
"57634","2","2/28/2023","659","14","2","2023","15","47","834","1","2","2395","14","0","2003","0","100"
"57635","2","2/16/2023","659","14","2","2023","15","47","964","1","1","2395","14","2","1958","2","100"
"57636","2","2/15/2023","659","14","2","2023","15","47","964","1","1","2395","14","2","1961","2","100"
"57637","2","2/27/2023","660","14","2","2023","15","47","970","1","1","2228","14","2","1945","2","100"
"57638","2","2/7/2023","659","14","2","2023","15","152","684","3","2","2395","14","0","2011","0","100"
"57639","2","2/6/2023","661","14","2","2023","15","152","685","1","1","2395","14","2","1967","2","100"
"57640","2","2/1/2023","659","14","2","2023","15","47","967","1","2","2395","14","0","1968","0","100"
"57641","2","2/1/2023","659","14","2","2023","15","47","967","1","2","2395","14","0","1968","0","100"
"57642","2","2/28/2023","658","14","2","2023","15","153","252","1","2","2466","14","0","2021","0","100"
"57643","2","2/27/2023","658","14","2","2023","15","47","970","1","1","2466","14","2","1954","2","100"
"57644","2","2/15/2023","658","14","2","2023","15","153","264","1","1","2466","14","2","1971","2","100"
"57645","2","2/6/2023","658","14","2","2023","15","152","682","1","1","2466","14","1","1974","2","100"
"57646","2","2/28/2023","657","14","2","2023","15","152","671","1","1","2862","14","2","1985","2","100"
"57647","2","2/22/2023","657","14","2","2023","15","108","601","1","1","1616","14","2","1964","2","100"
"57648","2","2/28/2023","668","15","2","2023","15","153","260","1","2","2199","15","0","1997","0","100"
"57649","2","2/10/2023","659","14","2","2023","15","152","670","1","1","2395","14","1","1979","2","100"
"57650","2","2/17/2023","662","14","2","2023","15","152","677","1","1","2460","14","2","1981","2","100"
"57651","2","2/13/2023","656","14","2","2023","15","122","244","1","1","2395","14","1","1979","2","100"
"57652","2","2/8/2023","664","14","2","2022","15","152","685","1","2","2395","14","0","1993","0","100"
"57653","2","2/2/2023","664","14","2","2023","15","122","238","1","1","2395","14","2","1966","2","100"
"57654","2","2/28/2023","663","14","2","2023","15","152","677","1","1","2809","14","2","2003","2","100"
"57655","2","2/28/2023","663","14","2","2023","15","47","834","1","1","1200","14","2","1984","2","100"
"57656","2","2/28/2023","663","14","2","2023","15","47","834","1","1","2809","14","1","1966","2","100"
"57657","2","2/24/2023","663","14","2","2023","15","47","834","1","2","1200","14","0","2008","0","100"
"57658","2","2/23/2023","663","14","2","2023","15","108","601","1","1","2794","14","2","1961","2","100"
"57659","2","2/22/2023","663","14","2","2023","15","152","685","1","1","2794","14","1","1981","2","100"
"57660","2","2/24/2023","660","14","2","2023","15","152","688","1","1","1880","14","2","1970","2","100"
"57661","2","2/7/2023","663","14","2","2023","15","47","959","1","1","2794","14","2","1958","2","100"
"57662","2","2/17/2023","664","14","2","2023","15","153","259","1","1","2395","14","1","1977","2","100"
"57663","2","2/16/2023","662","14","2","2023","15","108","605","1","1","2460","14","2","1964","2","100"
"57664","2","2/13/2023","662","14","2","2023","15","47","969","1","1","2460","14","2","1989","2","100"
"57665","2","2/13/2023","662","14","2","2023","15","152","686","1","1","607","14","1","1998","2","100"
"57666","2","2/7/2023","662","14","2","2023","15","152","677","1","1","2670","14","2","1979","2","100"
"57667","2","2/3/2023","662","14","2","2023","15","152","677","1","1","2460","14","2","1990","2","100"
"57668","2","2/2/2023","662","14","2","2022","15","152","683","1","1","2460","14","2","1977","2","100"
"57669","2","2/28/2023","661","14","2","2023","15","108","606","1","1","2395","14","2","1965","2","100"
"57670","2","2/14/2023","661","14","2","2023","15","152","687","1","1","2395","14","2","1968","2","100"
"57671","2","2/7/2023","661","14","2","2023","15","153","252","1","1","2395","14","2","1982","2","100"
"57672","2","2/15/2023","674","15","2","2023","15","47","966","1","2","2199","15","0","2022","0","100"
"57673","2","2/14/2023","693","16","2","2022","15","152","688","1","2","1956","16","0","1993","0","100"
"57674","2","2/22/2023","692","16","2","2023","15","152","670","1","1","3321","16","2","1978","2","50"
"57675","2","2/28/2023","681","15","2","2023","15","47","834","1","1","3260","15","2","1969","2","100"
"57676","2","2/28/2023","692","16","2","2023","15","153","252","1","2","3321","16","0","2021","0","100"
"57677","2","2/28/2023","681","15","2","2023","15","108","604","1","1","3260","15","2","1971","2","100"
"57678","2","2/24/2023","690","16","2","2023","15","47","969","1","1","2690","16","2","1951","2","100"
"57679","2","2/1/2023","682","15","2","2023","15","153","250","1","1","2199","15","2","1983","13","100"
"57680","2","2/8/2023","685","16","2","2023","15","108","600","1","1","845","16","2","1978","2","100"
"57681","2","2/3/2023","682","15","2","2022","15","152","672","1","1","2199","15","1","2000","2","50"
"57682","2","2/7/2023","685","16","2","2023","15","152","688","1","1","845","16","2","1977","2","100"
"57683","2","2/13/2023","685","16","2","2023","15","47","968","1","1","845","16","2","1984","2","100"
"57684","2","2/6/2023","676","15","2","2023","15","153","264","1","1","2548","15","2","1960","2","100"
"57685","2","2/28/2023","675","15","2","2023","15","152","688","1","1","784","15","1","1999","2","100"
